ID;type;locale;fr_FR;category;min_value;max_value;step_value;Option1;Option2;Option3;Option4;Option5;Option6;Option7;Option8;Option9;Option10;;
353;MULTIPLE_CHOICE;es_ES;¿De qué religión eres?;1;;;;Judaísmo;Cristianismo;Islam;Confucianismo;Budismo / Hinduismo;Zoroastrismo;Taoísmo;Chamanismo / Paganismo;Otros;Ateísmo;;
353;MULTIPLE_CHOICE;fr_FR;De quelle religion êtes-vous ?;1;;;;Judaïsme;Christianisme;Islam;Confucianisme;Bouddhisme / Hindouisme;Zoroastrisme;Taoïsme;Chamanisme / Paganisme;Autres;Athé;;
354;STEP_LABELED;en_US;Do you have a photo of a naked partner? ;4;;;;No;Once;Several;;;;;;;;;
354;STEP_LABELED;es_ES;¿Tienes alguna foto de tu pareja desnuda? ;4;;;;No;Una vez;Varias;;;;;;;;;
354;STEP_LABELED;fr_FR;Possédez-vous une photo d'un(e) partenaire nu(e) ? ;4;;;;Non;Une seule;Plusieurs;;;;;;;;;
355;MULTIPLE_CHOICE;en_US;Should we get rid of religion to promote harmony in all countries?;1;;;;Yes;No;It could help;Yes, but it's impossible;We should only get rid of crazy religious men;;;;;;;
355;MULTIPLE_CHOICE;es_ES;¿Deberíamos deshacernos de la religión para facilitar la armonía en todos los países?;1;;;;Sí;No;Podría ayudar;Sí, pero eso es imposible;Solo deberíamos deshacernos de los hombres religiosos locos;;;;;;;
355;MULTIPLE_CHOICE;fr_FR;Devrions-nous se débarrasser de la religion pour faciliter l'harmonie dans tous les pays?;1;;;;Oui;Non;Cela pourrait aider;Oui, mais cela est impossible;Nous devrions seulement nous débarrasser des hommes religieux fous;;;;;;;
356;MULTIPLE_CHOICE;en_US;Why do we find farts so funny?;5;;;;It's not funny;Because they smell;Because they make noise;Because they go against social rules;Because they make us feel young again;Others;;;;;;
356;MULTIPLE_CHOICE;es_ES;¿Por qué nos parecen tan graciosos los pedos?;5;;;;No es gracioso;Porque huelen;Porque hacen ruido;Porque van en contra de las reglas sociales;Porque nos hacen sentir jóvenes de nuevo;Otros;;;;;;
356;MULTIPLE_CHOICE;fr_FR;Pourquoi trouve t-on les pets si drôles?;5;;;;Ce n'est pas drôle;Parce qu'ils sentent;Parce qu'ils font du bruit;Parce qu'ils vont à l'encontre des règles sociales;Parce qu'ils nous font sentir jeunes à nouveau;Autres;;;;;;
357;MULTIPLE_CHOICE;en_US;If the leader of your country met your expectations, what political system do you think would be most effective?;2;;;;Democracy;Authoritarianism;Totalitarianism;Monarchy;Feudalism;Anarchism;Oligarchy;Theocracy;Timocracy;Others;;
357;MULTIPLE_CHOICE;es_ES;Si el líder de tu país cumpliera tus expectativas, ¿qué sistema político crees que sería más eficaz?;2;;;;Democracia;Autoritarismo;Totalitarismo;Monarquía;Feudalismo;Anarquismo;Oligarquía;Teocracia;Timocracia;Otros;;
357;MULTIPLE_CHOICE;fr_FR;Si le dirigeant de votre pays correspondait à vos attentes, quel système politique serait selon vous le plus efficace ?;2;;;;Démocratie;Autoritarisme;Totalitarisme;Monarchie;Féodalisme;Anarchisme;Oligarchie;Théocratie;Timocratie;Autres;;
358;MULTIPLE_CHOICE;en_US;Where does the mind go when we die?;1;;;;He stays on Earth;He goes to heaven or hell;He reincarnates into another entity;He disappears;The spirit is a concept invented by man;Other;;;;;;
358;MULTIPLE_CHOICE;es_ES;¿A dónde va el espíritu cuando morimos?;1;;;;Se queda en la Tierra;Va al cielo o al infierno;Se reencarna en otra entidad;Desaparece;El espíritu es un concepto inventado por el hombre;Otro;;;;;;
358;MULTIPLE_CHOICE;fr_FR;Où va l'esprit quand on meurt?;1;;;;Il reste sur Terre;Il va au ciel ou en enfer;Il se réincarne dans une autre entité;Il disparait;L'esprit est un concept inventé par l'homme;Autre;;;;;;
359;STEP_LABELED;en_US;Does the control of citizens by new technologies worry you?;2,3;;;;Not at all;A little;A lot;I have no opinion;;;;;;;;
359;STEP_LABELED;es_ES;¿Te preocupa el control de los ciudadanos a través de las nuevas tecnologías?;2,3;;;;Para nada;Un poco;Mucho;No tengo opinión;;;;;;;;
359;STEP_LABELED;fr_FR;Est-ce que le contrôle des citoyens par les nouvelles technologies vous inquiète ?;2,3;;;;Pas du tout;Un peu;Beaucoup;Je n'ai pas d'avis;;;;;;;;
360;MULTIPLE_CHOICE;en_US;Do you think you can quickly figure out the people you meet?;7;;;;No;Yes, but what do I know?;Yes and I'm pretty good at it;;;;;;;;;
360;MULTIPLE_CHOICE;es_ES;¿Crees que puedes calar rápidamente a las personas que conoces?;7;;;;No;Sí, pero ¿qué sé yo?;Sí y soy bastante bueno en eso;;;;;;;;;
360;MULTIPLE_CHOICE;fr_FR;Pensez-vous cerner rapidement les personnes que vous rencontrez?;7;;;;Non;Oui, mais qu'en sais-je ?;Oui et je suis plutôt doué;;;;;;;;;
361;YES_NO_IDK;en_US;Do you have a love letter from your ex?;4,9;;;;;;;;;;;;;;;
361;YES_NO_IDK;es_ES;¿Tienes en tu poder una carta de amor de tu ex?;4,9;;;;;;;;;;;;;;;
361;YES_NO_IDK;fr_FR;Avez-vous en votre possession une lettre d'amour de votre ex?;4,9;;;;;;;;;;;;;;;
362;MULTIPLE_CHOICE;en_US;Do you like to see yourself naked in the mirror?;9;;;;I hate it!;It doesn't bother me;I love it!;;;;;;;;;
362;MULTIPLE_CHOICE;es_ES;¿Te gusta verte desnudo en el espejo?;9;;;;¡Lo odio!;No me molesta;¡Me encanta!;;;;;;;;;
362;MULTIPLE_CHOICE;fr_FR;Aimez-vous vous voir nu(e) dans le mirroir ?;9;;;;Je déteste !;Ca ne me dérange pas;J'adore ca !;;;;;;;;;
363;STEP_LABELED;en_US;Do you think the church has brought more good or bad to humanity?;1,2,11;;;;Positive;Negative;;;;;;;;;;
363;STEP_LABELED;es_ES;¿Cree que la Iglesia ha aportado más cosas positivas o negativas a la humanidad?;1,2,11;;;;Positivo;Negativo;;;;;;;;;;
363;STEP_LABELED;fr_FR;Pensez-vous que l'église a apporté d'avantage de positif ou de négatif à l'humanité ?;1,2,11;;;;Du positif;Du négatif;;;;;;;;;;
364;MULTIPLE_CHOICE;en_US;Have you ever shoplifted?;8,9;;;;Never;Accidentally;To try;Regularly;;;;;;;;
364;MULTIPLE_CHOICE;es_ES;¿Alguna vez has robado en una tienda?;8,9;;;;Nunca;Accidentalmente;Para probar;Regularmente;;;;;;;;
364;MULTIPLE_CHOICE;fr_FR;Avez-vous déjà volé dans un magasin?;8,9;;;;Jamais;Sans faire Exprès;Pour essayer;Régulièrement;;;;;;;;
365;MULTIPLE_CHOICE;en_US;Under what conditions should migrants be welcomed?;2;;;;We must accept them all;According to useful quotas for the host country;According to their life journey;Only accept the youngest;Our borders must remain closed to them;;;;;;;
365;MULTIPLE_CHOICE;es_ES;¿En qué condiciones se debe acoger a los migrantes?;2;;;;Debemos aceptarlos a todos;Según cuotas útiles para el país de acogida;Según su trayectoria de vida;Solo aceptar a los más jóvenes;Nuestras fronteras deben permanecer cerradas para ellos;;;;;;;
365;MULTIPLE_CHOICE;fr_FR;Sous quelles conditions doit-on accueillir les migrants ?;2;;;;Nous devons tous les accepter;Selon des quotas utiles au pays d'accueil;Selon leur parcours de vie;N'accepter que les plus jeunes;Nos frontières doivent leur rester fermées;;;;;;;
366;OPEN;en_US;If the world were coming to an end, who would you want by your side?;5;;;;;;;;;;;;;;;
366;OPEN;es_ES;Si el mundo se acabara, ¿a quién te gustaría tener a tu lado?;5;;;;;;;;;;;;;;;
366;OPEN;fr_FR;Si le monde touchait à sa fin, qui voudriez-vous avoir à vos côtés?;5;;;;;;;;;;;;;;;
367;MULTIPLE_CHOICE;en_US;In bed as in life, are you the one who makes the decisions in your relationship?;4;;;;Yes;Only in bed;Only in life;Not at all;;;;;;;;
367;MULTIPLE_CHOICE;es_ES;En la cama, como en la vida, ¿eres tú quien toma las decisiones en tu pareja?;4;;;;Sí;Solo en la cama;Solo en la vida;Para nada;;;;;;;;
367;MULTIPLE_CHOICE;fr_FR;Au lit comme dans la vie, c'est vous qui prenez les décisions dans votre couple ?;4;;;;Oui;Uniquement au lit;Uniquement dans la vie;Pas du tout;;;;;;;;
368;MULTIPLE_CHOICE;en_US;Do you prefer hot or cold weather?;8;;;;Hot;Cold;;;;;;;;;;
368;MULTIPLE_CHOICE;es_ES;¿Prefieres el calor o el frío?;8;;;;Caliente;Frío;;;;;;;;;;
368;MULTIPLE_CHOICE;fr_FR;Préférez-vous le temps chaud ou froid?;8;;;;Chaud;Froid;;;;;;;;;;
369;OPEN;en_US;What do you think is the best cuisine in the world?;11;;;;;;;;;;;;;;;
369;OPEN;es_ES;¿Cuál crees que es la mejor cocina del mundo?;11;;;;;;;;;;;;;;;
369;OPEN;fr_FR;Quelle est selon vous la meilleure cuisine du monde?;11;;;;;;;;;;;;;;;
370;MULTIPLE_CHOICE;en_US;Which came first, the chicken or the egg?;5;;;;The chicken without a doubt;The egg, for sure!;Who cares?;I don't know;;;;;;;;
370;MULTIPLE_CHOICE;es_ES;¿Qué fue primero, el huevo o la gallina?;5;;;;El pollo sin duda;¡El huevo, seguro!;¿A quién le importa?;No sé;;;;;;;;
370;MULTIPLE_CHOICE;fr_FR;Qui est apparu en premier, l'œuf ou la poule?;5;;;;Le poulet sans aucun doute;L'œuf, c'est sûr!;On s'en fout ?;Je ne sais pas;;;;;;;;
371;MULTIPLE_CHOICE;en_US;What are you most afraid of?;9;;;;Death;Losing someone;Loneliness;Crowd;"Some ""dangerous"" animals";Height or confined spaces;Being physically impaired due to disability or old age;Being poor or unemployed;Suffering physically;;;
371;MULTIPLE_CHOICE;es_ES;¿Qué es lo que más te da miedo?;9;;;;La Muerte;Perder a alguien;Soledad;Multitud;"Algunos animales ""peligrosos""";La altura o los espacios cerrados;Estar físicamente disminuido debido a la discapacidad o la vejez;Ser pobre o desempleado;Sufrir físicamente;;;
371;MULTIPLE_CHOICE;fr_FR;De quoi avez-vous le plus peur?;9;;;;La Mort;Perdre quelqu'un;Solitude;Foule;"Certains animaux ""dangereux""";La hauteur ou les espaces fermés;Etre physiquement diminué à cause du handicap ou de la vieillesse;Être pauvre ou sans emploi;Souffrir physiquement;;;
372;MULTIPLE_CHOICE;en_US;Do you think women with smaller breasts are less feminine?;7;;;;Yes;The bust size doesn't make femininity;On the contrary! ;;;;;;;;;
372;MULTIPLE_CHOICE;es_ES;¿Crees que las mujeres con menos pecho son menos femeninas?;7;;;;Sí;El tamaño del busto no hace la feminidad;¡Al contrario! ;;;;;;;;;
372;MULTIPLE_CHOICE;fr_FR;Pensez-vous que les femmes qui ont moins de poitrine sont moins féminines ?;7;;;;Oui;Le tour de poitrine ne fait pas la féminité;Au contraire! ;;;;;;;;;
373;MULTIPLE_CHOICE;en_US;Have you ever spied on your partner?;4;;;;No;I searched his pockets;I searched his phone;I checked his emails;I followed him;I hired a detective;;;;;;
373;MULTIPLE_CHOICE;es_ES;¿Alguna vez has espiado a tu pareja?;4;;;;No;Revisé sus bolsillos;Revisé su teléfono;Revisé sus correos electrónicos;Lo seguí;Contraté a un detective;;;;;;
373;MULTIPLE_CHOICE;fr_FR;Avez-vous déjà espionné votre partenaire ?;4;;;;Non;J'ai fouillé ses poches;J'ai fouillé son portable;J'ai vérifié ses emails;Je l'ai suivi;J'ai embauché un détective;;;;;;
374;MULTIPLE_CHOICE;en_US;Would you be willing to change careers to be happier?;9;;;;Yes, I think about it;No, my job allows me to flourish;Yes, but I don't know for which job;Yes, but I haven't found a solution to finance training;;;;;;;;
374;MULTIPLE_CHOICE;es_ES;¿Estarías dispuesto a cambiar de profesión para ser más feliz?;9;;;;Sí, lo pienso;No, mi trabajo me permite florecer;Sí, pero no sé para qué trabajo;Sí, pero no he encontrado una solución para financiar una formación;;;;;;;;
374;MULTIPLE_CHOICE;fr_FR;Seriez-vous prêt à vous reconvertir professionnellement pour être plus heureux?;9;;;;Oui, j'y réfléchis;Non, mon métier me permet de m'épanouir;Oui, mais je ne sais pas pour quel métier;Oui, mais je n'ai pas trouvé de solution pour financer une formation;;;;;;;;
375;MULTIPLE_CHOICE;en_US;Do you believe in aliens?;3;;;;Yes;Yes and they are smarter than humans;Yes, but they might not be as smart as we think;Yes, but I doubt they have already come to earth;No;;;;;;;
375;MULTIPLE_CHOICE;es_ES;¿Crees en los extraterrestres?;3;;;;Sí;Sí y son más inteligentes que los humanos;Sí, pero podrían no ser tan inteligentes como pensamos;Sí, pero dudo que ya hayan venido a la tierra;No;;;;;;;
375;MULTIPLE_CHOICE;fr_FR;Croyez-vous aux aliens ?;3;;;;Oui;Oui et ils sont plus intelligents que les humains;Oui, mais ils pourraient ne pas être aussi intelligents que nous le pensons;Oui, mais je doute qu'ils soient déjà venus sur terre;Non;;;;;;;
376;MULTIPLE_CHOICE;en_US;Would you like to try a threesome?;4;;;;Yes;No;Already done;It depends on the gender of the third person;;;;;;;;
376;MULTIPLE_CHOICE;es_ES;¿Te gustaría probar el sexo a tres?;4;;;;Sí;No;Ya hecho;Depende del sexo de la tercera persona;;;;;;;;
376;MULTIPLE_CHOICE;fr_FR;Est-ce que vous aimeriez essayer le sexe a 3 ?;4;;;;Oui;Non;Déjà Fait;Ca dépend du sexe du 3ème;;;;;;;;
377;MULTIPLE_CHOICE;en_US;What is your favorite type of pet?;8;;;;Dogs;Cats;Birds;Rodents;Reptiles;Insects;Fish;Other mammals;;;;
377;MULTIPLE_CHOICE;es_ES;¿Cuál es tu tipo de mascota favorita?;8;;;;Perros;Gatos;Aves;Roedores;Reptiles;Insectos;Peces;Otros mamíferos;;;;
377;MULTIPLE_CHOICE;fr_FR;Quel est votre type d'animal de compagnie préféré ?;8;;;;Chiens;Chats;Des oiseaux;Rongeurs;Reptiles;Insectes;Des poissons;D'autres mammifères;;;;
379;MULTIPLE_CHOICE;en_US;Have you ever done a striptease for your partner? ;4;;;;What's the point?;I don't dare;I don't know how to dance;Occasionally;All the time;;;;;;;
379;MULTIPLE_CHOICE;es_ES;¿Alguna vez le has hecho un striptease a tu pareja? ;4;;;;¿Cuál es el punto?;No me atrevo;No sé bailar;Ocasionalmente;Todo el tiempo;;;;;;;
379;MULTIPLE_CHOICE;fr_FR;Avez-vous déjà fait un strip-tease à votre partenaire? ;4;;;;Quel intérêt? ;Je n'ose pas;Je ne sais pas danser;Occasionnellement;Tout le temps;;;;;;;
380;MULTIPLE_CHOICE;en_US;What is your favorite chocolate?;5,8;;;;Dark;White;Milk;With nuts / fruits / rice;;;;;;;;
380;MULTIPLE_CHOICE;es_ES;¿Cuál es tu chocolate favorito?;5,8;;;;Negro;Blanco;Con leche;Con nueces / frutas / arroz;;;;;;;;
380;MULTIPLE_CHOICE;fr_FR;Quel est votre chocolat préféré?;5,8;;;;Noir;Blanc;Au lait;Avec noix / fruits / riz;;;;;;;;
381;MULTIPLE_CHOICE;en_US;Do you believe that Jesus died for your sins?;1;;;;I don't believe in Jesus;I think Jesus existed and died but his story was rewritten;He may have died for other things than our sins;Yes, just as the Bible says;I don't know;;;;;;;
381;MULTIPLE_CHOICE;es_ES;¿Crees que Jesús murió por tus pecados?;1;;;;No creo en Jesús;Creo que Jesús existió y murió pero su historia fue reescrita;Puede que haya muerto por otras cosas que nuestros pecados;Sí, tal como dice la Biblia;No sé;;;;;;;
381;MULTIPLE_CHOICE;fr_FR;Croyez-vous que Jésus est mort pour vos péchés?;1;;;;Je ne crois pas en Jésus;Je pense que Jésus a existé et qu'il est mort mais son histoire a été réécrite;Il a pu mourir pour autres choses que nos péchés;Oui, tout comme la Bible dit;Je ne sais pas;;;;;;;
382;MULTIPLE_CHOICE;en_US;What is the meaning of life?;9;;;;Discover the purpose of one's existence;Make people happy around you;Change the world;Pass the torch to future generations;Enjoy the present moment;Get big cars and lots of money;Do good to be accepted in heaven or equivalent;Serve your god or goddess;Others;;;
382;MULTIPLE_CHOICE;es_ES;¿Cuál es el sentido de la vida?;9;;;;Descubrir el propósito de la existencia;Hacer felices a las personas a tu alrededor;Cambiar el mundo;Pasar la antorcha a las generaciones futuras;Disfrutar el momento presente;Obtener grandes autos y mucho dinero;Hacer el bien para ser aceptado en el cielo o equivalente;Servir a tu dios o diosa;Otros;;;
382;MULTIPLE_CHOICE;fr_FR;Quel est le sens de la vie?;9;;;;Découvrir le but de son existence;Rendre les gens heureux autour de vous;Changer le monde;Passer le flambeau aux générations suivantes;Profiter de l'instant présent;Obtenir de grosses voitures et beaucoup d'argent;Faire le bien pour être accepter au paradis ou équivalent;Servir son dieu ou sa déesse;Autres;;;
383;STEP_LABELED;en_US;Would you sometimes like to be in the body of the opposite sex?;4;;;;Never;Once for the experience;Occasionally;Often;All the time;;;;;;;
383;STEP_LABELED;es_ES;¿Le gustaría a veces estar en el cuerpo del sexo opuesto?;4;;;;Nunca;Una vez por la experiencia;Ocasionalmente;A menudo;Todo el tiempo;;;;;;;
383;STEP_LABELED;fr_FR;Aimeriez-vous parfois être dans le corps de l'autre sexe ?;4;;;;Jamais;Une fois pour l'expérience;Occasionnellement;Souvent;Tout le temps;;;;;;;
384;MULTIPLE_CHOICE;en_US;If you could live in another era, which one would you choose?;5,9,11;;;;Prehistory;Antiquity;Middle Ages;Renaissance;European expansion;Scientific revolution;Industrial revolution;20th century;21st century;In the future;;
384;MULTIPLE_CHOICE;es_ES;Si pudieras vivir en otra época, ¿cuál elegirías?;5,9,11;;;;Prehistoria;Antigüedad;Edad Media;Renacimiento;Expansión europea;Revolución científica;Revolución industrial;Siglo XX;Siglo XXI;En el futuro;;
384;MULTIPLE_CHOICE;fr_FR;Si vous pouviez vivre dans une autre époque, laquelle choisiriez-vous?;5,9,11;;;;Préhistoire;Antiquité;Moyen Age;Renaissance;Expansion européenne;Révolution scientifique;Révolution industrielle;20ième siècle;21e siècle;Dans le futur;;
385;MULTIPLE_CHOICE;en_US;Do you exist?;1,9;;;;Yes;No;Actually, I'm not sure;I think I exist in my own world, but the world I perceive might be unreal;I don't care;;;;;;;
385;MULTIPLE_CHOICE;es_ES;¿Existes?;1,9;;;;Sí;No;En realidad, no estoy seguro;Creo que existo en mi propio mundo, pero el mundo que percibo podría ser irreal;No me importa;;;;;;;
385;MULTIPLE_CHOICE;fr_FR;Est-ce que vous existez ?;1,9;;;;Oui;Non;En fait , je ne suis pas sûr;Je pense que j'existe dans mon propre monde, mais le monde que je perçois pourrait être irréel;Peu m'importe;;;;;;;
386;MULTIPLE_CHOICE;en_US;If you could live in another country in the world, which region would you choose?;11;;;;Europe;North America;South America;Asia;Africa;Australia & surroundings;Middle East;Arctic & Antarctic;;;;
386;MULTIPLE_CHOICE;es_ES;Si pudieras vivir en otro país del mundo, ¿qué región elegirías?;11;;;;Europa;América del Norte;América del Sur;Asia;África;Australia y alrededores;Oriente Medio;Ártico y Antártico;;;;
386;MULTIPLE_CHOICE;fr_FR;Si vous pouviez vivre dans un autre pays du monde, quelle région choisiriez-vous?;11;;;;Europe;Amérique du Nord;Amérique du sud;Asie;Afrique;Australie & environs;Moyen Orient;Arctique & Antarctique;;;;
387;MULTIPLE_CHOICE;en_US;What is deception?;4;;;;Desire someone else;Kiss someone else;Look at someone else;Sleep with someone else;;;;;;;;
387;MULTIPLE_CHOICE;es_ES;¿Qué es el engaño?;4;;;;Desear a otra persona;Besar a otra persona;Mirar a otra persona;Acostarse con otra persona;;;;;;;;
387;MULTIPLE_CHOICE;fr_FR;Qu'est ce que la tromperie?;4;;;;Désirer quelqu'un d'autre;Embrasser quelqu'un d'autre;Regarder quelqu'un d'autre;Coucher avec quelqu'un d'autre;;;;;;;;
388;MULTIPLE_CHOICE;en_US;Who is the greatest tennis player of all time?;12;;;;Federer;Nadal;Borg;Laver;McEnroe;Djokovic;Sampras;Agassi;Lendl;Connors;;
388;MULTIPLE_CHOICE;es_ES;¿Quién es el mejor tenista de todos los tiempos?;12;;;;Federer;Nadal;Borg;Laver;McEnroe;Djokovic;Sampras;Agassi;Lendl;Connors;;
388;MULTIPLE_CHOICE;fr_FR;Quel est le meilleur joueur de tennis de tous les temps ?;12;;;;Federer;Nadal;Borg;Laver;McEnroe;Djokovic;Sampras;Agassi;Lendl;Connors;;
389;MULTIPLE_CHOICE;en_US;What do you think of Donald Trump?;2,11;;;;He is an impostor;He is charismatic;He is a liar;He is brilliant;He only lives for money;He built himself;He is a demagogue;He is the change America needs;;;;
389;MULTIPLE_CHOICE;es_ES;¿Qué opinas de Donald Trump?;2,11;;;;Es un impostor;Es carismático;Es un mentiroso;Es brillante;Solo vive por el dinero;Se construyó a sí mismo;Es un demagogo;Es el cambio que América necesita;;;;
389;MULTIPLE_CHOICE;fr_FR;Que pensez-vous de Donald Trump?;2,11;;;;Il est un usurpateur;Il est charismatique;Il est un menteur;Il est brillant;Il ne vit que pour l'argent;Il s'est construit lui-même;Il est démagogue;Il est le changement dont l'Amérique a besoin;;;;
390;MULTIPLE_CHOICE;en_US;Which newly selected sport for the 2024 Olympics has a lasting place?;12;;;;Breakdance;Surf;Skateboard;Climbing;;;;;;;;
390;MULTIPLE_CHOICE;es_ES;¿Qué deporte recién elegido para los Juegos Olímpicos de 2024 tiene un lugar duradero?;12;;;;Breakdance;Surf;Skateboard;Escalada;;;;;;;;
390;MULTIPLE_CHOICE;fr_FR;Quel sport nouvellement choisi pour les Jeux olympiques de 2024 a sa place durablement ?;12;;;;Breakdance;Surf;Skateboard;Escalade;;;;;;;;
391;MULTIPLE_CHOICE;en_US;Are you ready to change?;9;;;;Yes and I do it;I would like to but it's difficult;Why should I?;No, I don't want to;;;;;;;;
